TE_LABEL,WAFER_ID,TYPE,X_UM,Y_UM,COD_ROLL_EVAL,POT_FAILMODE,MAX_PD,MEAN_PD,MIN_DELTA,CURRENT_AT_ROLLOVER,CURRENT_AT_SPD,DV_DI_AT_COD
68K05,QCHWK,SILC,13347,-60599,ROLLOVER,ROLLOVER,49.300429,29.351529788,28.293741788000005,207.0,,
68K6V,QCHWK,BL LASER,13091,-48416,ROLLOVER,ROLLOVER,48.347762,26.659425256,16.273715256000003,206.0,,
68K6W,QCHWK,BL LASER,13347,-48449,ROLLOVER,ROLLOVER,48.572789,27.550575927999997,23.534593927999996,210.0,,
68K6X,QCHWK,BL LASER,13604,-48482,ROLLOVER,ROLLOVER,48.341192,27.295070688,23.730783688000002,211.0,,
68L05,QCHWK,SILC,12577,-60599,ROLLOVER,ROLLOVER,49.280718,29.421034988,27.867202988,207.0,,
68L6V,QCHWK,BL LASER,12321,-48416,ROLLOVER,ROLLOVER,48.661485,27.551140916,23.165588915999997,210.0,,
68L6W,QCHWK,BL LASER,12577,-48449,ROLLOVER,ROLLOVER,48.492305,27.566101063999998,22.983446064000002,211.0,,
68L6X,QCHWK,BL LASER,12834,-48482,ROLLOVER,ROLLOVER,48.240998,26.456842268,12.442787267999996,207.0,,
68M05,QCHWK,SILC,11807,-60599,ROLLOVER,ROLLOVER,49.019556,29.36200908,28.07919408,206.0,,
68M6V,QCHWK,BL LASER,11551,-48416,ROLLOVER,ROLLOVER,48.117808,27.366895192,22.978059192000003,207.0,,
68M6W,QCHWK,BL LASER,11807,-48449,ROLLOVER,ROLLOVER,48.663128,27.243758096,23.978411096000002,206.0,,
68M6X,QCHWK,BL LASER,12064,-48482,ROLLOVER,ROLLOVER,48.339549,27.460979208,23.085283207999996,211.0,,
68N6V,QCHWK,BL LASER,10781,-48416,ROLLOVER,ROLLOVER,48.603997,27.381493952,23.097778952,209.0,,
68N6W,QCHWK,BL LASER,11037,-48449,ROLLOVER,ROLLOVER,48.277133,27.346803792,23.582127792,208.0,,
68N6X,QCHWK,BL LASER,11294,-48482,ROLLOVER,ROLLOVER,48.554721,27.278743968,23.594551967999998,208.0,,
70C05,QCHWK,SILC,41067,-60599,COD,COMD,46.427646,19.629868784,-21.239530216000002,,178.0,0.0031759999999998456
70D05,QCHWK,SILC,40297,-60599,COD,COMD,47.204562,24.305865548,-14.679553452,,194.0,0.0021330000000001625
70E05,QCHWK,SILC,39527,-60599,COD,COMD,49.890097,28.794370948,-4.974377052000001,,203.0,0.002441999999999833
70H6V,QCHWK,BL LASER,36961,-48416,ROLLOVER,ROLLOVER,47.896067,27.244283728,24.941457727999996,215.0,,
70H6W,QCHWK,BL LASER,37217,-48449,ROLLOVER,ROLLOVER,47.731814,27.273796664000002,24.795220664000002,216.0,,
70H6X,QCHWK,BL LASER,37474,-48482,ROLLOVER,ROLLOVER,47.67761,27.309235863999998,24.797809864,211.0,,
70I6V,QCHWK,BL LASER,36191,-48416,ROLLOVER,ROLLOVER,47.961768,27.414278832,24.937345832,215.0,,
70I6W,QCHWK,BL LASER,36447,-48449,ROLLOVER,ROLLOVER,48.007759,27.3069823,24.4966163,214.0,,
70I6X,QCHWK,BL LASER,36704,-48482,ROLLOVER,ROLLOVER,47.728529,27.222825732,24.874009732,216.0,,
70J05,QCHWK,SILC,35677,-60599,ROLLOVER,ROLLOVER,49.849033,29.3986901,28.257132099999996,206.0,,
70J6V,QCHWK,BL LASER,35421,-48416,ROLLOVER,ROLLOVER,47.953555,27.485847107999998,25.118963108,212.0,,
70J6W,QCHWK,BL LASER,35677,-48449,ROLLOVER,ROLLOVER,47.493647,27.386093088000003,25.096408088000004,211.0,,
70J6X,QCHWK,BL LASER,35934,-48482,ROLLOVER,ROLLOVER,47.861574,27.204725032,25.039872031999998,215.0,,
70K05,QCHWK,SILC,34907,-60599,ROLLOVER,ROLLOVER,49.50903,29.366857852000003,28.038052852000007,207.0,,
70K6V,QCHWK,BL LASER,34651,-48416,ROLLOVER,ROLLOVER,47.331037,27.320720408,24.789583408,211.0,,
70K6W,QCHWK,BL LASER,34907,-48449,ROLLOVER,ROLLOVER,47.388525,27.219323828,25.215438827999996,211.0,,
70K6X,QCHWK,BL LASER,35164,-48482,ROLLOVER,ROLLOVER,47.401666,26.966650924,24.387880924,211.0,,
70L05,QCHWK,SILC,34137,-60599,ROLLOVER,ROLLOVER,48.983421,29.213734772,27.664830772000006,205.0,,
70L6V,QCHWK,BL LASER,33881,-48416,ROLLOVER,ROLLOVER,47.311326,27.353492156,24.411723156000008,211.0,,
70L6W,QCHWK,BL LASER,34137,-48449,ROLLOVER,ROLLOVER,47.672683,27.307126823999997,23.964580824,214.0,,
70L6X,QCHWK,BL LASER,34394,-48482,ROLLOVER,ROLLOVER,47.523213,27.255623704,24.369700704000003,215.0,,
70M05,QCHWK,SILC,33367,-60599,ROLLOVER,ROLLOVER,48.454526,29.294921672,27.675388671999997,203.0,,
70M6V,QCHWK,BL LASER,33111,-48416,ROLLOVER,ROLLOVER,47.519928,27.408457756,23.152665756,214.0,,
70M6W,QCHWK,BL LASER,33367,-48449,ROLLOVER,ROLLOVER,47.590556,27.305569704,23.054705704,213.0,,
70M6X,QCHWK,BL LASER,33624,-48482,ROLLOVER,ROLLOVER,46.739726,27.1886151,25.1387391,217.0,,
70N6V,QCHWK,BL LASER,32341,-48416,ROLLOVER,ROLLOVER,47.140503,27.698186656,24.294867656,211.0,,
70N6W,QCHWK,BL LASER,32597,-48449,ROLLOVER,ROLLOVER,47.20949,27.304065156,24.965104156,214.0,,
70N6X,QCHWK,BL LASER,32854,-48482,ROLLOVER,ROLLOVER,47.492005,27.398950799999998,23.823165799999998,215.0,,
82C05,QCHWK,SILC,-34393,-47099,ROLLOVER,ROLLOVER,48.377328,28.852555803999998,26.842100803999998,220.0,,
82D05,QCHWK,SILC,-35163,-47099,ROLLOVER,ROLLOVER,48.155586,28.80720892,26.964290920000003,220.0,,
82E05,QCHWK,SILC,-35933,-47099,ROLLOVER,ROLLOVER,48.723901,29.037892244,27.433141243999998,218.0,,
82H6V,QCHWK,BL LASER,-38499,-34916,ROLLOVER,ROLLOVER,47.713746,27.062554312,23.258457312,207.0,,
82H6W,QCHWK,BL LASER,-38243,-34949,ROLLOVER,ROLLOVER,47.877999,27.104938124,22.563346124000002,208.0,,
82H6X,QCHWK,BL LASER,-37986,-34982,ROLLOVER,ROLLOVER,47.473937,26.849242392,23.429497392000002,207.0,,
82I6V,QCHWK,BL LASER,-39269,-34916,ROLLOVER,ROLLOVER,47.531425,26.533830884,17.606687884,207.0,,
82I6W,QCHWK,BL LASER,-39013,-34949,ROLLOVER,ROLLOVER,47.559348,26.684109132,23.454897131999996,207.0,,
82I6X,QCHWK,BL LASER,-38756,-34982,ROLLOVER,ROLLOVER,47.506787,26.971183747999998,22.633264748,208.0,,
82J05,QCHWK,SILC,-39783,-47099,ROLLOVER,ROLLOVER,47.598769,28.584698836,26.999658836000002,217.0,,
82J6V,QCHWK,BL LASER,-40039,-34916,ROLLOVER,ROLLOVER,47.784375,26.738535972,22.175590972000002,207.0,,
82J6W,QCHWK,BL LASER,-39783,-34949,ROLLOVER,ROLLOVER,47.914134,27.092809676,24.606020676,208.0,,
82J6X,QCHWK,BL LASER,-39526,-34982,ROLLOVER,ROLLOVER,47.357317,26.998758507999998,24.830620508,208.0,,
82K05,QCHWK,SILC,-40553,-47099,ROLLOVER,ROLLOVER,47.928917,28.66110268,26.665429679999995,218.0,,
82K6V,QCHWK,BL LASER,-40809,-34916,ROLLOVER,ROLLOVER,47.741669,26.07477038,11.80776638,206.0,,
82K6W,QCHWK,BL LASER,-40553,-34949,ROLLOVER,ROLLOVER,47.562633,26.830681804,23.355090804,207.0,,
82K6X,QCHWK,BL LASER,-40296,-34982,ROLLOVER,ROLLOVER,47.301471,26.492261788,16.293800788,207.0,,
82L05,QCHWK,SILC,-41323,-47099,ROLLOVER,ROLLOVER,48.39211,28.784798244,27.490486244000003,214.0,,
82L6V,QCHWK,BL LASER,-41579,-34916,ROLLOVER,ROLLOVER,47.408236,26.975835368,23.462466367999998,207.0,,
82L6W,QCHWK,BL LASER,-41323,-34949,ROLLOVER,ROLLOVER,47.52157,27.240788416,22.574364415999998,207.0,,
82L6X,QCHWK,BL LASER,-41066,-34982,ROLLOVER,ROLLOVER,47.36553,27.110516164,22.634626164000004,208.0,,
82M05,QCHWK,SILC,-42093,-47099,ROLLOVER,ROLLOVER,48.626992,28.763359952,27.038704952,212.0,,
82M6V,QCHWK,BL LASER,-42349,-34916,ROLLOVER,ROLLOVER,47.07316,26.808179168,21.897018168,207.0,,
82M6W,QCHWK,BL LASER,-42093,-34949,ROLLOVER,ROLLOVER,47.050164,27.22025678,24.891151779999998,208.0,,
82M6X,QCHWK,BL LASER,-41836,-34982,ROLLOVER,ROLLOVER,47.124078,27.148517744,21.910493744,208.0,,
82N6V,QCHWK,BL LASER,-43119,-34916,ROLLOVER,ROLLOVER,47.189779,27.162282132,24.250078132,207.0,,
82N6W,QCHWK,BL LASER,-42863,-34949,ROLLOVER,ROLLOVER,46.697021,27.185178988,23.006585987999998,208.0,,
82N6X,QCHWK,BL LASER,-42606,-34982,ROLLOVER,ROLLOVER,47.018956,26.92659892,24.840587919999994,207.0,,
84C05,QCHWK,SILC,-12833,-47099,ROLLOVER,ROLLOVER,48.92429,28.791644304000002,26.881383304000003,211.0,,
84D05,QCHWK,SILC,-13603,-47099,ROLLOVER,ROLLOVER,48.983421,28.636313644,27.230308644,211.0,,
84E05,QCHWK,SILC,-14373,-47099,ROLLOVER,ROLLOVER,49.011344,28.683828696,27.098787696,211.0,,
84H6V,QCHWK,BL LASER,-16939,-34916,ROLLOVER,ROLLOVER,46.575474,26.882868268,24.796857268,208.0,,
84H6W,QCHWK,BL LASER,-16683,-34949,ROLLOVER,ROLLOVER,46.25518,26.95268886,25.05228386,207.5,,
84H6X,QCHWK,BL LASER,-16426,-34982,ROLLOVER,ROLLOVER,45.775562,26.97530974,25.36563174,208.0,,
84I6V,QCHWK,BL LASER,-17709,-34916,ROLLOVER,ROLLOVER,46.555763,27.013817228,25.202108228,208.0,,
84I6W,QCHWK,BL LASER,-17453,-34949,ROLLOVER,ROLLOVER,46.624749,27.014500516000002,25.194579516,208.0,,
84I6X,QCHWK,BL LASER,-17196,-34982,ROLLOVER,ROLLOVER,46.373443,26.795728856,25.000444856000005,209.0,,
84J05,QCHWK,SILC,-18223,-47099,ROLLOVER,ROLLOVER,49.062262,28.746336776,26.870569776,212.0,,
84J6V,QCHWK,BL LASER,-18479,-34916,ROLLOVER,ROLLOVER,46.504845,27.034197724000002,25.258623724000003,209.0,,
84J6W,QCHWK,BL LASER,-18223,-34949,ROLLOVER,ROLLOVER,46.52127,27.014723884,25.014123883999996,208.0,,
84J6X,QCHWK,BL LASER,-17966,-34982,ROLLOVER,ROLLOVER,46.171412,26.827350788,25.110907788000002,209.0,,
84K05,QCHWK,SILC,-18993,-47099,ROLLOVER,ROLLOVER,48.847091,28.75117238,26.83598438,213.0,,
84K6V,QCHWK,BL LASER,-19249,-34916,ROLLOVER,ROLLOVER,46.660885,26.991912444,25.129284444000007,209.0,,
84K6W,QCHWK,BL LASER,-18993,-34949,ROLLOVER,ROLLOVER,46.440786,27.005256336,24.975091336000002,208.0,,
84K6X,QCHWK,BL LASER,-18736,-34982,ROLLOVER,ROLLOVER,46.327452,26.853966319999998,25.08824732,209.0,,
84L05,QCHWK,SILC,-19763,-47099,ROLLOVER,ROLLOVER,49.035982,28.54985746,26.486841459999997,213.0,,
84L6V,QCHWK,BL LASER,-20019,-34916,ROLLOVER,ROLLOVER,46.605039,26.96368722,24.97130022,208.0,,
84L6W,QCHWK,BL LASER,-19763,-34949,ROLLOVER,ROLLOVER,46.445714,26.969994535999998,25.105724536,210.5,,
84L6X,QCHWK,BL LASER,-19506,-34982,ROLLOVER,ROLLOVER,46.301171,26.447092228000002,17.789324228000005,208.0,,
84M05,QCHWK,SILC,-20533,-47099,ROLLOVER,ROLLOVER,49.348062,29.090893308,27.878707307999996,211.0,,
84M6V,QCHWK,BL LASER,-20789,-34916,ROLLOVER,ROLLOVER,46.697021,27.026431820000003,25.124383820000002,207.0,,
84M6W,QCHWK,BL LASER,-20533,-34949,ROLLOVER,ROLLOVER,46.986106,27.014829044,24.623307044,209.0,,
84M6X,QCHWK,BL LASER,-20276,-34982,ROLLOVER,ROLLOVER,46.52127,26.917505908,25.053235908,208.0,,
84N6V,QCHWK,BL LASER,-21559,-34916,ROLLOVER,ROLLOVER,46.747939,26.940869208,24.845002207999993,208.0,,
84N6W,QCHWK,BL LASER,-21303,-34949,ROLLOVER,ROLLOVER,47.014029,27.0266552,24.8979382,214.0,,
84N6X,QCHWK,BL LASER,-21046,-34982,ROLLOVER,ROLLOVER,46.606682,26.833894612,24.708462612000005,209.0,,
86C05,QCHWK,SILC,8727,-47099,ROLLOVER,ROLLOVER,49.875314,29.318022192,28.155111192,209.0,,
86D05,QCHWK,SILC,7957,-47099,ROLLOVER,ROLLOVER,49.336564,28.905918316,26.864255316,212.0,,
86E05,QCHWK,SILC,7187,-47099,ROLLOVER,ROLLOVER,49.394053,28.976074028,27.532291028,210.0,,
86H6V,QCHWK,BL LASER,4621,-34916,ROLLOVER,ROLLOVER,46.641175,27.069886564,25.228611563999998,208.0,,
86H6W,QCHWK,BL LASER,4877,-34949,ROLLOVER,ROLLOVER,46.78079,27.133393292,24.948830292,209.0,,
86H6X,QCHWK,BL LASER,5134,-34982,ROLLOVER,ROLLOVER,46.471994,27.057357380000003,24.378393380000002,209.5,,
86I6V,QCHWK,BL LASER,3851,-34916,ROLLOVER,ROLLOVER,46.557406,27.032686568000003,24.437490568,208.0,,
86I6W,QCHWK,BL LASER,4107,-34949,ROLLOVER,ROLLOVER,46.562333,26.995506288,25.159159288,215.0,,
86I6X,QCHWK,BL LASER,4364,-34982,ROLLOVER,ROLLOVER,46.757794,27.090267051999998,25.035463051999997,209.0,,
86J05,QCHWK,SILC,3337,-47099,ROLLOVER,ROLLOVER,49.458111,29.119644172,27.298080172,210.0,,
86J6V,QCHWK,BL LASER,3081,-34916,ROLLOVER,ROLLOVER,46.77422,26.758357988,23.998909988,208.0,,
86J6W,QCHWK,BL LASER,3337,-34949,ROLLOVER,ROLLOVER,46.746297,27.089846576,25.049825575999996,209.0,,
86J6X,QCHWK,BL LASER,3594,-34982,ROLLOVER,ROLLOVER,46.6576,26.593822588,21.864982588,209.0,,
86K05,QCHWK,SILC,2567,-47099,ROLLOVER,ROLLOVER,49.031054,28.995528104,26.875023104,210.0,,
86K6V,QCHWK,BL LASER,2311,-34916,ROLLOVER,ROLLOVER,46.665813,27.013758644000003,25.156059644000006,209.0,,
86K6W,QCHWK,BL LASER,2567,-34949,ROLLOVER,ROLLOVER,46.675668,27.0593021,25.3822801,209.0,,
86K6X,QCHWK,BL LASER,2824,-34982,ROLLOVER,ROLLOVER,46.442429,27.030623608000003,25.186063608000005,209.0,,
86L05,QCHWK,SILC,1797,-47099,ROLLOVER,ROLLOVER,49.129606,28.887265756,27.369569756000004,211.0,,
86L6V,QCHWK,BL LASER,1541,-34916,ROLLOVER,ROLLOVER,46.912192,27.220775848000002,25.318726848,215.0,,
86L6W,QCHWK,BL LASER,1797,-34949,ROLLOVER,ROLLOVER,46.769292,27.166559212,24.886729212,208.0,,
86L6X,QCHWK,BL LASER,2054,-34982,ROLLOVER,ROLLOVER,46.614894,27.125029508,24.702299508000003,210.0,,
86M05,QCHWK,SILC,1027,-47099,ROLLOVER,ROLLOVER,49.389125,28.896713576,26.993022575999998,211.0,,
86M6V,QCHWK,BL LASER,771,-34916,ROLLOVER,ROLLOVER,46.94997,27.029605196000002,25.329587196000002,209.0,,
86M6W,QCHWK,BL LASER,1027,-34949,ROLLOVER,ROLLOVER,47.071517,27.271162059999998,25.05210506,209.5,,
86M6X,QCHWK,BL LASER,1284,-34982,ROLLOVER,ROLLOVER,46.591899,27.087027984,25.490489983999996,209.0,,
86N6V,QCHWK,BL LASER,1,-34916,ROLLOVER,ROLLOVER,46.8005,27.050314204,25.000438204,208.0,,
86N6W,QCHWK,BL LASER,257,-34949,ROLLOVER,ROLLOVER,46.905622,26.978864192,24.528211192,209.0,,
86N6X,QCHWK,BL LASER,514,-34982,ROLLOVER,ROLLOVER,46.360302,26.898971604,25.200596604,209.0,,
88C05,QCHWK,SILC,30287,-47099,ROLLOVER,ROLLOVER,49.132891,29.464233572,27.893975572000002,209.0,,
88D05,QCHWK,SILC,29517,-47099,ROLLOVER,ROLLOVER,49.06062,29.468990328,28.334003327999998,210.0,,
88E05,QCHWK,SILC,28747,-47099,ROLLOVER,ROLLOVER,49.07376,29.250908468000002,27.384995468000003,209.0,,
88H6V,QCHWK,BL LASER,26181,-34916,ROLLOVER,ROLLOVER,48.224572,27.209330676,24.990274676000002,207.0,,
88H6W,QCHWK,BL LASER,26437,-34949,ROLLOVER,ROLLOVER,48.083315,26.561261112,15.851974111999997,207.0,,
88H6X,QCHWK,BL LASER,26694,-34982,ROLLOVER,ROLLOVER,47.797515,26.674122567999998,19.203901568000003,207.0,,
88I6V,QCHWK,BL LASER,25411,-34916,ROLLOVER,ROLLOVER,48.22293,26.92747276,18.36661276,208.0,,
88I6W,QCHWK,BL LASER,25667,-34949,ROLLOVER,ROLLOVER,48.103025,26.804572176,20.610596176,207.0,,
88I6X,QCHWK,BL LASER,25924,-34982,ROLLOVER,ROLLOVER,48.257423,27.14158622,23.646284220000005,208.0,,
88J05,QCHWK,SILC,24897,-47099,ROLLOVER,ROLLOVER,49.635505,29.438715216000002,28.101697216,210.0,,
88J6V,QCHWK,BL LASER,24641,-34916,ROLLOVER,ROLLOVER,48.114523,26.949765147999997,22.217640147999994,207.0,,
88J6W,QCHWK,BL LASER,24897,-34949,ROLLOVER,ROLLOVER,48.020899,27.179009608,24.210960608,208.0,,
88J6X,QCHWK,BL LASER,25154,-34982,ROLLOVER,ROLLOVER,47.840221,26.508443963999998,17.878597963999994,208.0,,
88K05,QCHWK,SILC,24127,-47099,ROLLOVER,ROLLOVER,49.648645,29.374354416,27.431243415999997,211.0,,
88K6V,QCHWK,BL LASER,23871,-34916,ROLLOVER,ROLLOVER,48.24264,26.795459484,18.313441484000002,207.0,,
88K6W,QCHWK,BL LASER,24127,-34949,ROLLOVER,ROLLOVER,48.116166,27.484388588,25.193061588000003,208.5,,
88K6X,QCHWK,BL LASER,24384,-34982,ROLLOVER,ROLLOVER,47.968338,27.075615755999998,24.882839755999996,208.0,,
88L05,QCHWK,SILC,23357,-47099,ROLLOVER,ROLLOVER,49.780047,29.465481848,27.875513848,210.0,,
88L6V,QCHWK,BL LASER,23101,-34916,ROLLOVER,ROLLOVER,48.196649,27.141382544,25.045515543999997,208.0,,
88L6W,QCHWK,BL LASER,23357,-34949,ROLLOVER,ROLLOVER,48.408536,27.375738551999998,25.552532552,208.0,,
88L6X,QCHWK,BL LASER,23614,-34982,ROLLOVER,ROLLOVER,47.841863,27.220381636000003,25.101519636000003,208.0,,
88M05,QCHWK,SILC,22587,-47099,ROLLOVER,ROLLOVER,49.540238,29.44180974,27.99145674,210.0,,
88M6V,QCHWK,BL LASER,22331,-34916,ROLLOVER,ROLLOVER,48.267278,27.14311704,24.60869504,207.0,,
88M6W,QCHWK,BL LASER,22587,-34949,ROLLOVER,ROLLOVER,48.218002,27.36774274,25.13883174,208.0,,
88M6X,QCHWK,BL LASER,22844,-34982,ROLLOVER,ROLLOVER,48.08003,27.268435464,23.687722463999997,208.0,,
88N6V,QCHWK,BL LASER,21561,-34916,ROLLOVER,ROLLOVER,48.23607,27.374785887999998,25.045680888,208.0,,
88N6W,QCHWK,BL LASER,21817,-34949,ROLLOVER,ROLLOVER,48.07346,27.340115408000003,25.418356408,208.0,,
88N6X,QCHWK,BL LASER,22074,-34982,ROLLOVER,ROLLOVER,47.818868,27.179272384,25.068622384,208.0,,
