Vf,TOUCHDOWN
1.765262,1125
1.771257,1125
1.777329,1125
1.783555,1125
1.789859,1125
1.795544,1125
1.801152,1125
1.807147,1125
1.812987,1125
1.818943,1125
1.825053,1125
1.830893,1125
1.836424,1125
1.842766,1125
1.848645,1125
1.854176,1125
1.860364,1125
1.865779,1125
1.87158,1125
1.877614,1125
1.883106,1125
1.889255,1125
1.8944,1125
1.900124,1125
1.905925,1125
1.911572,1125
1.917837,1125
1.923175,1125
1.928938,1125
1.933889,1125
1.940077,1125
1.945454,1125
1.951294,1125
1.956322,1125
1.962356,1125
1.967269,1125
1.973147,1125
1.978794,1125
1.984016,1125
1.989779,1125
1.99558,1125
2.000841,1125
2.005561,1125
2.011208,1125
2.016468,1125
2.021883,1125
2.026835,1125
2.032173,1125
2.037704,1125
2.043235,1125
2.048264,1125
2.053524,1125
2.058901,1125
2.064123,1125
2.069229,1125
2.074065,1125
2.079518,1125
2.084547,1125
2.089692,1125
2.094953,1125
2.10002,1125
2.105088,1125
2.10973,1125
2.114836,1125
2.120058,1125
2.124971,1125
2.129614,1125
2.134488,1125
2.140058,1125
2.144546,1125
2.149729,1125
2.153213,1125
2.157856,1125
2.162073,1125
2.166793,1125
2.171899,1125
2.176928,1125
2.181532,1125
2.185634,1125
2.190354,1125
2.195074,1125
2.199909,1125
2.20432,1125
2.208963,1125
2.21376,1125
2.217784,1125
2.223354,1125
2.227417,1125
2.232176,1125
2.236664,1125
2.24119,1125
2.245485,1125
2.250166,1125
2.255427,1125
2.259954,1125
2.263785,1125
2.268003,1125
2.272259,1125
2.276786,1125
2.280772,1125
2.284796,1125
2.289207,1125
2.293734,1125
2.297758,1125
2.301667,1125
2.306039,1125
2.31045,1125
2.314706,1125
2.318847,1125
2.322949,1125
2.327012,1125
2.331114,1125
2.334752,1125
2.338815,1125
2.343226,1125
2.346053,1125
2.349382,1125
2.353021,1125
2.356852,1125
2.360143,1125
2.363124,1125
2.366222,1125
2.369551,1125
2.37288,1125
2.375978,1125
2.379539,1125
2.382289,1125
2.385811,1125
2.388638,1125
2.391542,1125
2.395451,1125
2.398549,1125
2.401839,1125
2.404821,1125
2.408073,1125
2.411363,1125
2.414306,1125
2.417018,1125
2.420076,1125
2.423058,1125
2.425847,1125
2.428983,1125
2.431733,1125
2.434521,1125
2.437657,1125
2.440523,1125
2.442925,1125
2.446138,1125
2.448,1125
2.450866,1125
2.453036,1125
2.45567,1125
2.458227,1125
2.460977,1125
2.463301,1125
2.466013,1125
2.468724,1125
2.471358,1125
2.473953,1125
2.47651,1125
2.479607,1125
2.481778,1125
2.484373,1125
2.486775,1125
2.489603,1125
2.491812,1125
2.49433,1125
2.496693,1125
2.499173,1125
2.501266,1125
2.503784,1125
2.5058,1125
2.507816,1125
2.509716,1125
2.511655,1125
2.513825,1125
2.5153,1125
2.517548,1125
2.519486,1125
2.521,1125
2.523016,1125
2.524375,1125
2.526237,1125
2.527905,1125
2.529458,1125
2.531087,1125
2.532833,1125
2.534926,1125
2.537251,1125
2.53861,1125
2.540008,1125
2.541406,1125
2.54319,1125
2.544318,1125
2.545831,1125
2.547113,1125
2.548125,1125
2.549252,1125
2.550612,1125
2.551276,1125
2.551901,1125
2.552179,1125
2.552302,1125
2.552039,1125
2.551969,1125
2.551204,1125
2.550709,1125
2.54975,1125
2.549526,1125
2.550538,1125
2.551549,1125
2.552406,1125
2.552839,1125
1.346311,1126
1.428053,1126
1.465645,1126
1.489254,1126
1.509695,1126
1.5272,1126
1.542697,1126
1.556301,1126
1.568476,1126
1.580728,1126
1.592942,1126
1.603997,1126
1.613622,1126
1.619655,1126
1.625534,1126
1.631219,1126
1.637562,1126
1.643672,1126
1.649551,1126
1.6557,1126
1.662274,1126
1.66823,1126
1.674533,1126
1.680721,1126
1.686947,1126
1.693096,1126
1.699013,1126
1.705085,1126
1.711466,1126
1.717924,1126
1.724112,1126
1.729334,1126
1.736024,1126
1.742713,1126
1.74809,1126
1.754239,1126
1.76062,1126
1.765842,1126
1.772338,1126
1.778449,1126
1.784752,1126
1.790631,1126
1.796703,1126
1.802427,1126
1.808267,1126
1.814339,1126
1.820295,1126
1.826058,1126
1.831936,1126
1.837969,1126
1.844003,1126
1.849225,1126
1.855412,1126
1.86133,1126
1.867092,1126
1.87301,1126
1.878618,1126
1.884535,1126
1.890877,1126
1.896022,1126
1.90136,1126
1.90747,1126
1.913504,1126
1.918957,1126
1.92472,1126
1.930521,1126
1.935937,1126
1.941429,1126
1.947346,1126
1.952916,1126
1.958563,1126
1.964017,1126
1.969586,1126
1.974731,1126
1.980996,1126
1.985986,1126
1.991865,1126
1.996855,1126
2.00227,1126
2.00784,1126
2.012791,1126
2.018631,1126
2.023776,1126
2.028805,1126
2.034259,1126
2.039519,1126
2.04478,1126
2.05062,1126
2.055224,1126
2.061025,1126
2.066363,1126
2.070735,1126
2.076305,1126
2.081643,1126
2.086595,1126
2.091855,1126
2.096807,1126
2.102376,1126
2.106903,1126
2.111971,1126
2.117656,1126
2.122685,1126
2.127559,1126
2.132434,1126
2.136767,1126
2.142028,1126
2.146709,1126
2.15054,1126
2.15499,1126
2.160019,1126
2.16497,1126
2.169999,1126
2.173908,1126
2.179207,1126
2.183734,1126
2.188608,1126
2.19356,1126
2.197893,1126
2.202729,1126
2.207797,1126
2.212285,1126
2.217004,1126
2.220952,1126
2.225556,1126
2.230739,1126
2.235227,1126
2.241144,1126
2.245439,1126
2.249966,1126
2.254029,1126
2.258556,1126
2.262465,1126
2.266798,1126
2.271325,1126
2.275581,1126
2.279799,1126
2.283823,1126
2.288543,1126
2.292027,1126
2.296554,1126
2.301119,1126
2.304757,1126
2.309477,1126
2.314004,1126
2.318144,1126
2.322362,1126
2.326425,1126
2.330488,1126
2.334938,1126
2.338846,1126
2.342446,1126
2.346084,1126
2.349375,1126
2.352743,1126
2.356304,1126
2.360135,1126
2.36304,1126
2.366446,1126
2.369389,1126
2.372641,1126
2.376434,1126
2.379956,1126
2.382745,1126
2.386229,1126
2.389287,1126
2.392346,1126
2.395791,1126
2.399507,1126
2.402411,1126
2.405432,1126
2.408645,1126
2.411627,1126
2.41511,1126
2.418362,1126
2.420958,1126
2.42421,1126
2.427114,1126
2.429864,1126
2.433077,1126
2.436097,1126
2.438345,1126
2.44094,1126
2.443613,1126
2.446479,1126
2.449576,1126
2.451978,1126
2.454535,1126
2.457053,1126
2.459726,1126
2.462437,1126
2.464492,1126
2.467512,1126
2.469875,1126
2.472857,1126
2.475452,1126
2.478898,1126
2.481454,1126
2.483856,1126
2.486954,1126
2.489008,1126
2.491295,1126
2.493581,1126
2.496254,1126
2.498888,1126
2.501058,1126
2.50319,1126
2.505631,1126
2.507531,1126
2.509778,1126
2.512335,1126
2.514235,1126
2.516174,1126
2.518228,1126
2.519742,1126
2.522106,1126
2.523581,1126
2.525442,1126
2.527265,1126
2.528933,1126
2.53064,1126
2.53227,1126
2.533822,1126
2.535491,1126
2.537198,1126
2.538866,1126
2.541384,1126
2.542898,1126
2.544103,1126
2.5455,1126
2.547439,1126
2.548373,1126
2.549887,1126
2.551285,1126
2.552413,1126
2.553733,1126
2.554783,1126
2.556066,1126
2.556575,1126
2.557278,1126
2.55798,1126
2.557794,1126
2.557956,1126
2.557848,1126
2.557391,1126
2.556626,1126
2.555629,1126
2.55413,1126
2.553867,1126
2.554763,1126
2.555504,1126
1.346311,1127
1.428517,1127
1.464255,1127
1.490567,1127
1.509618,1127
1.52666,1127
1.543547,1127
1.556108,1127
1.569017,1127
1.580767,1127
1.591783,1127
1.604112,1127
1.614008,1127
1.619617,1127
1.62507,1127
1.630872,1127
1.637755,1127
1.643749,1127
1.650246,1127
1.656009,1127
1.662158,1127
1.668809,1127
1.674688,1127
1.68103,1127
1.68714,1127
1.693096,1127
1.699168,1127
1.705008,1127
1.711312,1127
1.717963,1127
1.723726,1127
1.72999,1127
1.736371,1127
1.742327,1127
1.748631,1127
1.754509,1127
1.761006,1127
1.766614,1127
1.772648,1127
1.778758,1127
1.785177,1127
1.791133,1127
1.797012,1127
1.8032,1127
1.808383,1127
1.815034,1127
1.82099,1127
1.826985,1127
1.832477,1127
1.838549,1127
1.844621,1127
1.850113,1127
1.855837,1127
1.862218,1127
1.868135,1127
1.874014,1127
1.87912,1127
1.885308,1127
1.891186,1127
1.896563,1127
1.902132,1127
1.907972,1127
1.913542,1127
1.919537,1127
1.925106,1127
1.931101,1127
1.936477,1127
1.941777,1127
1.947153,1127
1.953882,1127
1.958756,1127
1.963901,1127
1.969432,1127
1.975349,1127
1.981034,1127
1.986218,1127
1.991672,1127
1.997821,1127
2.002618,1127
2.008342,1127
2.013564,1127
2.019327,1127
2.024162,1127
2.029925,1127
2.034684,1127
2.040021,1127
2.045398,1127
2.050736,1127
2.05619,1127
2.061836,1127
2.067097,1127
2.071585,1127
2.077387,1127
2.082647,1127
2.087328,1127
2.092666,1127
2.097657,1127
2.102647,1127
2.108101,1127
2.112666,1127
2.118158,1127
2.123342,1127
2.127946,1127
2.132974,1127
2.137965,1127
2.142684,1127
2.147404,1127
2.152356,1127
2.156342,1127
2.160984,1127
2.164854,1127
2.169613,1127
2.174835,1127
2.179787,1127
2.184854,1127
2.18911,1127
2.193907,1127
2.198009,1127
2.203193,1127
2.208221,1127
2.212439,1127
2.216734,1127
2.22157,1127
2.226058,1127
2.230469,1127
2.235382,1127
2.239947,1127
2.244319,1127
2.248575,1127
2.253797,1127
2.25844,1127
2.262928,1127
2.267069,1127
2.271672,1127
2.27589,1127
2.280108,1127
2.284403,1127
2.288466,1127
2.292877,1127
2.29667,1127
2.301003,1127
2.3058,1127
2.310288,1127
2.31497,1127
2.318762,1127
2.323134,1127
2.326773,1127
2.330875,1127
2.334822,1127
2.338615,1127
2.342948,1127
2.346393,1127
2.349491,1127
2.353129,1127
2.357192,1127
2.360328,1127
2.363542,1127
2.366485,1127
2.3702,1127
2.373375,1127
2.376357,1127
2.379956,1127
2.383788,1127
2.386422,1127
2.389828,1127
2.392887,1127
2.396294,1127
2.399739,1127
2.403261,1127
2.406243,1127
2.409572,1127
2.412708,1127
2.415806,1127
2.418555,1127
2.421885,1127
2.424828,1127
2.428157,1127
2.43052,1127
2.433657,1127
2.43714,1127
2.439311,1127
2.442292,1127
2.444926,1127
2.447753,1127
2.450349,1127
2.452944,1127
2.45523,1127
2.458096,1127
2.460537,1127
2.463287,1127
2.465573,1127
2.468169,1127
2.470802,1127
2.473745,1127
2.47607,1127
2.478782,1127
2.481918,1127
2.484359,1127
2.486568,1127
2.489395,1127
2.491913,1127
2.494431,1127
2.496988,1127
2.499004,1127
2.501483,1127
2.503962,1127
2.506403,1127
2.508342,1127
2.510706,1127
2.512837,1127
2.514467,1127
2.516637,1127
2.518885,1127
2.520438,1127
2.522415,1127
2.524083,1127
2.52579,1127
2.527574,1127
2.52932,1127
2.531104,1127
2.53254,1127
2.534402,1127
2.536572,1127
2.537932,1127
2.540218,1127
2.541809,1127
2.542936,1127
2.544682,1127
2.546041,1127
2.547439,1127
2.548798,1127
2.550389,1127
2.551169,1127
2.552528,1127
2.553617,1127
2.55459,1127
2.555332,1127
2.555802,1127
2.556389,1127
2.556319,1127
2.556249,1127
2.556179,1127
2.555414,1127
2.554803,1127
2.554154,1127
2.554779,1127
2.555636,1127
2.556416,1127
2.557042,1127
2.558015,1127
1.346195,1128
1.430757,1128
1.464139,1128
1.487477,1128
1.50815,1128
1.52411,1128
1.540418,1128
1.553984,1128
1.566545,1128
1.578913,1128
1.58935,1128
1.600057,1128
1.60891,1128
1.614402,1128
1.619431,1128
1.625618,1128
1.631227,1128
1.636758,1128
1.642907,1128
1.648631,1128
1.654896,1128
1.660659,1128
1.665919,1128
1.672223,1128
1.678256,1128
1.684366,1128
1.689897,1128
1.696046,1128
1.701655,1128
1.707611,1128
1.713373,1128
1.719677,1128
1.725247,1128
1.731627,1128
1.737158,1128
1.742805,1128
1.748568,1128
1.754563,1128
1.760055,1128
1.765779,1128
1.771426,1128
1.776764,1128
1.782758,1128
1.788985,1128
1.79467,1128
1.799892,1128
1.805848,1128
1.810993,1128
1.81749,1128
1.822557,1128
1.828281,1128
1.834083,1128
1.839575,1128
1.845106,1128
1.850792,1128
1.856168,1128
1.861854,1128
1.867423,1128
1.872298,1128
1.878292,1128
1.883707,1128
1.889238,1128
1.895001,1128
1.900069,1128
1.905638,1128
1.911092,1128
1.91643,1128
1.921961,1128
1.927106,1128
1.93225,1128
1.937859,1128
1.943003,1128
1.948418,1128
1.954452,1128
1.959094,1128
1.964046,1128
1.970002,1128
1.974915,1128
1.979905,1128
1.98505,1128
1.990387,1128
1.995764,1128
2.000947,1128
2.005706,1128
2.011044,1128
2.016382,1128
2.021063,1128
2.026285,1128
2.031391,1128
2.036304,1128
2.040985,1128
2.046323,1128
2.051275,1128
2.056612,1128
2.061525,1128
2.0664,1128
2.071158,1128
2.076264,1128
2.080984,1128
2.085936,1128
2.091042,1128
2.095607,1128
2.100288,1128
2.105201,1128
2.110153,1128
2.11522,1128
2.119206,1128
2.122574,1128
2.126637,1128
2.131126,1128
2.136734,1128
2.141415,1128
2.145594,1128
2.150159,1128
2.155034,1128
2.159329,1128
2.163546,1128
2.168768,1128
2.173025,1128
2.177513,1128
2.182619,1128
2.186373,1128
2.190822,1128
2.194924,1128
2.199876,1128
2.204441,1128
2.209084,1128
2.214074,1128
2.218021,1128
2.221891,1128
2.226766,1128
2.230945,1128
2.234699,1128
2.239303,1128
2.243482,1128
2.247159,1128
2.251724,1128
2.255556,1128
2.259812,1128
2.264184,1128
2.26844,1128
2.272813,1128
2.277185,1128
2.281093,1128
2.285118,1128
2.28922,1128
2.293206,1128
2.29723,1128
2.301178,1128
2.304507,1128
2.307488,1128
2.311358,1128
2.315537,1128
2.319098,1128
2.322003,1128
2.325293,1128
2.328623,1128
2.331373,1128
2.335011,1128
2.33834,1128
2.341592,1128
2.344651,1128
2.347787,1128
2.351039,1128
2.354909,1128
2.358779,1128
2.361529,1128
2.364588,1128
2.368149,1128
2.371517,1128
2.373996,1128
2.377364,1128
2.380346,1128
2.38325,1128
2.386425,1128
2.389059,1128
2.392156,1128
2.394945,1128
2.398042,1128
2.400869,1128
2.403387,1128
2.40633,1128
2.408964,1128
2.41156,1128
2.414039,1128
2.416596,1128
2.419191,1128
2.421902,1128
2.424382,1128
2.427441,1128
2.429959,1128
2.432593,1128
2.435729,1128
2.438286,1128
2.440958,1128
2.443476,1128
2.446149,1128
2.448899,1128
2.451455,1128
2.454012,1128
2.456453,1128
2.458855,1128
2.461489,1128
2.463621,1128
2.466139,1128
2.468734,1128
2.470557,1128
2.472805,1128
2.474821,1128
2.477339,1128
2.4792,1128
2.481178,1128
2.483387,1128
2.484978,1128
2.487187,1128
2.48901,1128
2.490948,1128
2.492887,1128
2.494478,1128
2.496532,1128
2.498162,1128
2.499908,1128
2.50231,1128
2.503708,1128
2.505994,1128
2.507933,1128
2.509138,1128
2.510806,1128
2.512513,1128
2.513988,1128
2.515502,1128
2.516861,1128
2.518375,1128
2.519657,1128
2.521016,1128
2.522221,1128
2.523194,1128
2.523819,1128
2.524444,1128
2.524761,1128
2.524884,1128
2.525587,1128
2.525671,1128
2.52564,1128
2.525415,1128
2.525114,1128
2.524696,1128
2.524819,1128
2.525947,1128
2.526881,1128
1.343955,1129
1.427976,1129
1.463096,1129
1.488713,1129
1.509193,1129
1.525501,1129
1.540302,1129
1.553752,1129
1.566274,1129
1.577986,1129
1.589852,1129
1.600057,1129
1.60918,1129
1.614595,1129
1.619894,1129
1.625503,1129
1.631381,1129
1.637492,1129
1.643409,1129
1.649249,1129
1.655282,1129
1.661238,1129
1.667078,1129
1.672764,1129
1.678488,1129
1.684869,1129
1.690863,1129
1.696433,1129
1.702196,1129
1.708267,1129
1.714571,1129
1.720411,1129
1.726019,1129
1.731666,1129
1.737892,1129
1.743616,1129
1.749225,1129
1.75491,1129
1.760673,1129
1.766706,1129
1.772121,1129
1.778464,1129
1.78384,1129
1.789796,1129
1.795095,1129
1.800974,1129
1.8072,1129
1.812345,1129
1.818185,1129
1.823252,1129
1.82971,1129
1.834855,1129
1.840579,1129
1.846149,1129
1.85141,1129
1.857636,1129
1.863051,1129
1.868621,1129
1.874074,1129
1.879065,1129
1.884712,1129
1.890706,1129
1.895812,1129
1.901111,1129
1.906758,1129
1.911903,1129
1.917511,1129
1.922849,1129
1.92838,1129
1.934066,1129
1.938979,1129
1.944432,1129
1.949886,1129
1.954761,1129
1.960523,1129
1.965629,1129
1.971354,1129
1.975803,1129
1.981295,1129
1.986595,1129
1.991855,1129
1.997232,1129
2.002183,1129
2.007058,1129
2.012164,1129
2.017656,1129
2.022569,1129
2.027946,1129
2.033206,1129
2.037694,1129
2.042646,1129
2.048254,1129
2.05224,1129
2.057655,1129
2.062723,1129
2.067829,1129
2.072433,1129
2.077462,1129
2.082259,1129
2.087481,1129
2.092471,1129
2.09665,1129
2.101988,1129
2.106746,1129
2.111544,1129
2.116263,1129
2.120945,1129
2.124158,1129
2.12853,1129
2.13325,1129
2.138047,1129
2.14296,1129
2.147757,1129
2.151975,1129
2.156695,1129
2.161028,1129
2.16513,1129
2.171009,1129
2.175033,1129
2.179753,1129
2.184396,1129
2.188497,1129
2.192986,1129
2.197474,1129
2.202541,1129
2.207029,1129
2.211672,1129
2.215735,1129
2.219798,1129
2.223977,1129
2.228581,1129
2.23249,1129
2.237171,1129
2.241041,1129
2.244834,1129
2.249438,1129
2.253346,1129
2.25795,1129
2.261782,1129
2.265845,1129
2.26987,1129
2.27428,1129
2.278189,1129
2.283257,1129
2.286972,1129
2.290881,1129
2.295485,1129
2.298737,1129
2.302954,1129
2.306361,1129
2.309961,1129
2.313251,1129
2.31743,1129
2.320759,1129
2.32405,1129
2.326954,1129
2.330322,1129
2.333188,1129
2.336595,1129
2.339306,1129
2.343021,1129
2.346119,1129
2.34968,1129
2.353125,1129
2.355682,1129
2.360479,1129
2.363306,1129
2.366712,1129
2.369964,1129
2.372946,1129
2.376391,1129
2.379643,1129
2.381775,1129
2.385336,1129
2.388781,1129
2.391145,1129
2.39401,1129
2.397301,1129
2.400167,1129
2.402955,1129
2.405242,1129
2.408378,1129
2.41105,1129
2.413607,1129
2.416434,1129
2.418798,1129
2.421586,1129
2.424104,1129
2.426738,1129
2.429256,1129
2.432199,1129
2.43464,1129
2.437429,1129
2.440372,1129
2.443044,1129
2.445717,1129
2.448544,1129
2.451255,1129
2.453734,1129
2.456368,1129
2.459466,1129
2.46152,1129
2.463614,1129
2.465939,1129
2.468418,1129
2.47055,1129
2.472991,1129
2.474929,1129
2.477254,1129
2.479463,1129
2.481325,1129
2.483495,1129
2.485473,1129
2.487295,1129
2.489427,1129
2.491327,1129
2.493266,1129
2.495011,1129
2.496834,1129
2.498541,1129
2.500287,1129
2.502689,1129
2.504628,1129
2.506605,1129
2.508505,1129
2.510057,1129
2.51188,1129
2.513548,1129
2.515139,1129
2.516499,1129
2.51809,1129
2.519603,1129
2.521117,1129
2.522361,1129
2.523372,1129
2.524654,1129
2.525202,1129
2.526021,1129
2.526453,1129
2.526615,1129
2.52697,1129
2.5269,1129
2.526753,1129
2.52649,1129
2.526111,1129
2.526079,1129
2.526975,1129
2.528296,1129
2.528882,1129
2.529855,1129
1.346002,1130
1.426817,1130
1.464023,1130
1.490915,1130
1.509386,1130
1.525617,1130
1.54038,1130
1.554447,1130
1.56724,1130
1.578372,1130
1.589852,1130
1.600288,1130
1.609759,1130
1.615329,1130
1.620744,1130
1.626314,1130
1.632038,1130
1.637955,1130
1.643988,1130
1.650408,1130
1.656171,1130
1.661856,1130
1.667812,1130
1.673575,1130
1.679762,1130
1.685796,1130
1.691365,1130
1.69763,1130
1.7032,1130
1.709387,1130
1.715112,1130
1.721183,1130
1.727294,1130
1.732786,1130
1.738781,1130
1.744891,1130
1.750808,1130
1.756262,1130
1.762373,1130
1.768097,1130
1.773705,1130
1.77912,1130
1.785153,1130
1.790955,1130
1.796949,1130
1.802789,1130
1.808398,1130
1.813774,1130
1.819769,1130
1.825261,1130
1.831178,1130
1.836632,1130
1.842704,1130
1.84754,1130
1.853225,1130
1.859297,1130
1.864248,1130
1.870089,1130
1.875851,1130
1.881305,1130
1.886218,1130
1.89229,1130
1.897744,1130
1.903661,1130
1.908342,1130
1.913989,1130
1.919636,1130
1.924549,1130
1.930234,1130
1.935649,1130
1.940871,1130
1.946055,1130
1.95147,1130
1.95704,1130
1.961914,1130
1.967793,1130
1.972706,1130
1.9787,1130
1.983343,1130
1.988796,1130
1.994057,1130
1.999047,1130
2.004038,1130
2.009105,1130
2.014173,1130
2.019549,1130
2.024655,1130
2.029491,1130
2.034945,1130
2.039973,1130
2.045466,1130
2.050186,1130
2.055099,1130
2.060166,1130
2.064963,1130
2.070185,1130
2.074905,1130
2.080359,1130
2.085117,1130
2.089953,1130
2.094827,1130
2.09947,1130
2.103958,1130
2.109219,1130
2.113205,1130
2.11777,1130
2.122412,1130
2.126862,1130
2.131504,1130
2.136224,1130
2.140828,1130
2.144969,1130
2.150268,1130
2.154833,1130
2.159824,1130
2.163809,1130
2.16822,1130
2.173481,1130
2.177892,1130
2.182264,1130
2.186868,1130
2.191279,1130
2.196771,1130
2.20122,1130
2.206018,1130
2.210235,1130
2.214916,1130
2.219057,1130
2.223043,1130
2.227454,1130
2.231208,1130
2.236005,1130
2.239952,1130
2.244286,1130
2.248156,1130
2.252605,1130
2.256823,1130
2.261156,1130
2.264872,1130
2.269669,1130
2.273732,1130
2.27768,1130
2.281936,1130
2.286656,1130
2.291182,1130
2.294975,1130
2.298768,1130
2.302715,1130
2.306276,1130
2.309567,1130
2.313205,1130
2.317075,1130
2.320134,1130
2.324429,1130
2.327488,1130
2.330817,1130
2.333683,1130
2.336858,1130
2.339839,1130
2.343478,1130
2.346691,1130
2.350368,1130
2.353427,1130
2.356138,1130
2.35939,1130
2.362758,1130
2.366087,1130
2.369571,1130
2.37317,1130
2.376229,1130
2.379713,1130
2.382502,1130
2.385599,1130
2.388735,1130
2.392335,1130
2.395123,1130
2.397525,1130
2.400816,1130
2.40372,1130
2.406702,1130
2.409066,1130
2.411893,1130
2.414256,1130
2.416968,1130
2.419717,1130
2.422274,1130
2.425063,1130
2.427967,1130
2.430524,1130
2.433467,1130
2.435985,1130
2.438503,1130
2.441407,1130
2.444311,1130
2.447139,1130
2.449888,1130
2.452445,1130
2.454886,1130
2.457713,1130
2.460038,1130
2.462749,1130
2.465229,1130
2.46767,1130
2.469879,1130
2.472281,1130
2.474567,1130
2.476776,1130
2.478985,1130
2.481117,1130
2.483326,1130
2.485342,1130
2.487397,1130
2.489297,1130
2.491428,1130
2.49329,1130
2.495151,1130
2.497129,1130
2.498874,1130
2.500542,1130
2.502133,1130
2.504149,1130
2.506049,1130
2.507872,1130
2.51039,1130
2.512406,1130
2.514152,1130
2.515627,1130
2.517295,1130
2.518732,1130
2.520477,1130
2.521721,1130
2.523389,1130
2.524594,1130
2.525953,1130
2.527389,1130
2.528324,1130
2.529335,1130
2.530115,1130
2.530509,1130
2.530671,1130
2.531103,1130
2.531187,1130
2.531233,1130
2.530932,1130
2.530437,1130
2.530135,1130
2.529872,1130
2.530613,1130
2.531432,1130
2.532289,1130
1.345229,1131
1.428556,1131
1.466302,1131
1.489254,1131
1.507841,1131
1.525037,1131
1.541693,1131
1.55437,1131
1.566506,1131
1.578913,1131
1.589813,1131
1.60052,1131
1.609875,1131
1.614402,1131
1.620049,1131
1.626121,1131
1.631845,1131
1.63753,1131
1.64337,1131
1.649172,1131
1.655244,1131
1.660581,1131
1.667039,1131
1.673227,1131
1.678951,1131
1.685409,1131
1.690863,1131
1.696858,1131
1.702968,1131
1.708924,1131
1.714455,1131
1.720411,1131
1.726212,1131
1.73213,1131
1.738008,1131
1.743848,1131
1.749495,1131
1.755258,1131
1.761368,1131
1.76717,1131
1.772933,1131
1.778425,1131
1.784226,1131
1.78968,1131
1.79552,1131
1.801283,1131
1.806814,1131
1.812036,1131
1.818339,1131
1.823832,1131
1.829286,1131
1.835589,1131
1.840579,1131
1.846458,1131
1.852298,1131
1.85779,1131
1.862897,1131
1.868968,1131
1.873881,1131
1.879605,1131
1.885098,1131
1.89117,1131
1.896121,1131
1.901343,1131
1.906836,1131
1.91283,1131
1.918091,1131
1.923236,1131
1.928535,1131
1.933834,1131
1.939481,1131
1.944973,1131
1.950234,1131
1.955185,1131
1.960369,1131
1.965861,1131
1.97116,1131
1.976344,1131
1.981257,1131
1.986942,1131
1.992164,1131
1.996884,1131
2.002338,1131
2.007676,1131
2.012318,1131
2.017618,1131
2.022878,1131
2.027984,1131
2.032743,1131
2.038003,1131
2.042878,1131
2.048177,1131
2.052936,1131
2.057848,1131
2.063032,1131
2.067713,1131
2.072935,1131
2.077732,1131
2.083186,1131
2.087249,1131
2.092587,1131
2.09723,1131
2.102065,1131
2.10721,1131
2.110694,1131
2.114911,1131
2.119747,1131
2.124274,1131
2.128994,1131
2.133714,1131
2.138086,1131
2.142844,1131
2.147719,1131
2.152361,1131
2.157274,1131
2.161569,1131
2.165864,1131
2.170738,1131
2.175497,1131
2.180024,1131
2.18455,1131
2.188691,1131
2.19314,1131
2.199057,1131
2.203198,1131
2.207647,1131
2.212019,1131
2.216353,1131
2.220571,1131
2.22502,1131
2.229199,1131
2.232992,1131
2.237557,1131
2.241582,1131
2.245452,1131
2.249592,1131
2.253926,1131
2.258105,1131
2.262284,1131
2.266231,1131
2.271299,1131
2.275285,1131
2.279773,1131
2.283488,1131
2.287513,1131
2.291615,1131
2.296103,1131
2.299702,1131
2.303534,1131
2.307172,1131
2.31027,1131
2.313792,1131
2.317507,1131
2.321725,1131
2.324436,1131
2.327379,1131
2.330747,1131
2.333652,1131
2.336942,1131
2.340233,1131
2.343871,1131
2.347046,1131
2.349989,1131
2.353086,1131
2.356725,1131
2.35959,1131
2.362997,1131
2.366558,1131
2.369733,1131
2.373023,1131
2.376314,1131
2.37945,1131
2.382702,1131
2.385799,1131
2.388858,1131
2.391492,1131
2.394242,1131
2.397456,1131
2.400437,1131
2.402955,1131
2.405705,1131
2.408687,1131
2.411205,1131
2.413723,1131
2.416666,1131
2.419261,1131
2.421972,1131
2.424529,1131
2.427395,1131
2.430029,1131
2.432895,1131
2.435297,1131
2.438085,1131
2.441028,1131
2.443353,1131
2.446064,1131
2.448196,1131
2.450791,1131
2.453464,1131
2.456175,1131
2.459041,1131
2.46125,1131
2.463923,1131
2.465939,1131
2.468766,1131
2.471013,1131
2.473145,1131
2.475161,1131
2.477409,1131
2.479695,1131
2.481479,1131
2.48365,1131
2.485975,1131
2.487797,1131
2.489659,1131
2.491366,1131
2.493227,1131
2.49505,1131
2.496911,1131
2.498696,1131
2.500557,1131
2.502457,1131
2.504473,1131
2.506991,1131
2.508775,1131
2.510521,1131
2.511764,1131
2.513664,1131
2.515062,1131
2.516499,1131
2.517974,1131
2.519372,1131
2.521001,1131
2.522322,1131
2.523218,1131
2.524384,1131
2.525125,1131
2.526059,1131
2.52626,1131
2.526924,1131
2.527163,1131
2.527016,1131
2.526907,1131
2.526837,1131
2.526381,1131
2.526195,1131
2.526087,1131
2.526944,1131
2.527608,1131
2.528774,1131
1.34268,1132
1.429058,1132
1.46213,1132
1.489292,1132
1.510583,1132
1.525964,1132
1.541229,1132
1.55549,1132
1.567433,1132
1.579376,1132
1.590933,1132
1.601486,1132
1.611613,1132
1.617376,1132
1.622791,1132
1.629172,1132
1.634819,1132
1.640041,1132
1.64677,1132
1.652957,1132
1.658488,1132
1.665062,1132
1.670979,1132
1.677128,1132
1.683432,1132
1.68962,1132
1.695653,1132
1.701107,1132
1.707565,1132
1.713521,1132
1.719592,1132
1.725432,1132
1.73162,1132
1.737537,1132
1.743532,1132
